L,B,SE_NO_SERIALVERSIONID,com.helger.as2servlet.util.AS2ServletPartnershipFactory,NO_FIELD,NO_METHOD,32,56,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2servlet.util.AS2ServletReceiverModule,NO_FIELD,NO_METHOD,28,39,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2servlet.AS2ReceiveServlet,NO_FIELD,NO_METHOD,55,244,1
M,B,SE_BAD_FIELD,com.helger.as2servlet.AS2ReceiveServlet,m_aSession,NO_METHOD,-1,-1,0
M,D,EQ_DOESNT_OVERRIDE_EQUALS,com.helger.as2lib.partner.mongodb.MongoDBPartnershipFactory,NO_FIELD,equals(Ljava/lang/Object;)Z,1,1,1
M,V,EI_EXPOSE_REP2,com.helger.as2lib.partner.mongodb.MongoDBPartnershipFactory,partnerships,<init>(Lcom/mongodb/client/MongoCollection;Lorg/slf4j/Logger;)V,64,64,1
M,B,SE_BAD_FIELD,com.helger.as2lib.partner.mongodb.MongoDBPartnershipFactory,partnerships,NO_METHOD,-1,-1,0
M,B,SE_BAD_FIELD,com.helger.as2lib.partner.mongodb.MongoDBPartnershipFactory,logger,NO_METHOD,-1,-1,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.receiver.AS2DirectoryPollingModule,NO_FIELD,NO_METHOD,40,46,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.crypto.ECryptoAlgorithmSign,m_aOID,getOID()Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;,123,123,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.DefaultMessageProcessor,NO_FIELD,NO_METHOD,54,66,0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.helger.as2lib.processor.resender.ImmediateResenderModule,NO_FIELD,handle(Ljava/lang/String;Lcom/helger/as2lib/message/IMessage;Ljava/util/Map;)V,70,94,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.resender.ImmediateResenderModule,NO_FIELD,NO_METHOD,53,94,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.util.http.AS2InputStreamProviderSocket,m_aSocket,<init>(Ljava/net/Socket;)V,65,65,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.receiver.AS2ReceiverModule,NO_FIELD,NO_METHOD,39,45,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.util.dump.HTTPOutgoingDumperStreamBased,m_aOS,<init>(Ljava/io/OutputStream;)V,69,69,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientResponse,m_aThrowable,getException()Ljava/lang/Throwable;,121,121,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientResponse,m_aThrowable,setException(Ljava/lang/Throwable;)V,100,100,0
